book_id,title,archtypes,plotpoints,themes,keywords,timestamp,llm_annotator
29989.txt, The Outbreak of Peace,"['Space Marshal Wilbur Hennings: a seasoned and pragmatic leader focused on achieving his goals', 'Commodore Miller: a dedicated aide following orders and ensuring smooth execution of plans', 'Various unnamed officers and officials: representatives of different departments, working together towards peace negotiations']","['Terran Federation has been engaged in conflict with Polluxians over various star systems', 'Negotiations for peace have begun, with a significant meeting taking place between the two parties', 'Parties review the current state of conflicts, troop deployment, and prisoner exchanges in preparation for the meeting', 'Despite tensions, both factions maintain courtesy and friendliness to prevent further escalation during negotiations']","['Conflict resolution', 'International diplomacy', 'Military strategy', 'Leadership and teamwork']","['Peace conference', 'Star systems', 'Propaganda', 'Prisoner exchange', 'Secret agents']",2024-01-19 14:38:33,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
51167.txt, Butterfly 9,"['Time Traveler', 'Slave Trader', 'Captive Scientist', 'Businessman']","['Man loses lease on building for engineering lab', 'Man meets time traveler offering job opportunity in different time', ""Man and wife agree to visit time traveler's'station'"", 'Man and wife find themselves transported to different time era', 'Man discovers he has been brought to different time era to work on color television technology', 'Man negotiates terms of employment with businessman in different time era', 'Man and wife return to their original time era, having secured employment in different time era']","['Time Travel', 'Employment Negotiations', 'Adventure', 'Deception', 'Slavery', 'Technological Advancement']","['time travel', 'color television', 'employment', 'slavery', 'deception', 'adventure']",2024-01-19 14:39:06,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
29976.txt, Weak on Square Roots,"['The Mad Scientist: Ronald Lovegear, a computer scientist who brings home a highly advanced mechanical man from his job at Allied Electronix to work on in secret.', ""The Neglected Wife: Corinne Lovegear, Ronald's wife, who feels increasingly ignored and unwanted due to her husband's obsession with his project.""]","[""Ronald brings home Pascal, the mechanical man, under the pretense of it being 'weak on square roots' so he can work on it in secret."", 'Corinne becomes suspicious of the strange box-shaped machine in their home and eventually discovers that it is a mechanical man.', 'Ronald succeeds in making Pascal walk, but his lack of attention to detail causes it to destroy things in the house.', 'Corinne adds a pumpkin head to Pascal, giving it a more human appearance and forming a bond with it.', ""Ronald becomes jealous of Corinne's connection with Pascal and grows increasingly hostile towards it.""]","[""Obsession and its consequences: Ronald's fixation on perfecting Pascal leads to neglect of his wife, damage to their home, and ultimately, conflict between the three."", 'Technology and humanity: The story explores the idea of creating artificial intelligence and the ethical considerations surrounding it.', 'Marital strife and reconciliation: The relationship between Ronald and Corinne is tested by external factors, but they eventually find common ground and reconnect.']","['artificial intelligence', 'mechanical man', 'obsession', 'marriage', 'domestic life']",2024-01-19 14:39:37,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
34544-8.txt, This is not a Story,"['The romantic and the pragmatic', 'The selfless and the selfish', 'The devoted and the ungrateful', 'The passionate and the cold', 'The trusting and the manipulative']","['Two lovers meet and start a relationship, despite their differences', 'The man becomes increasingly ambitious and career-focused, neglecting his lover', ""The woman sacrifices her own well-being for the man's success and happiness"", 'The man ends the relationship abruptly, leaving the woman devastated', 'The man realizes the error of his ways too late, while the woman moves on', 'A new couple forms, with similar dynamics as the previous one']","['Love vs. ambition', 'Selflessness vs. selfishness', 'Ungratefulness', 'Manipulation', 'The cyclical nature of relationships']","['Romance', 'Betrayal', 'Sacrifice', 'Ungratefulness', 'Manipulation', 'Regret']",2024-01-19 14:40:10,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
29559-8.txt, They Twinkled Like Jewels,"['Young man on the run from authorities', ""Establishment figure with knowledge of the protagonist's destiny"", 'Salesperson with hidden motives']","['Protagonist becomes a successful science fiction writer overnight', 'Protagonist is pursued by mysterious agents for unknown reasons', 'Protagonist ends up in a rehabilitation camp', 'Flashback to a pivotal meeting with a salesperson', ""Protagonist's memories of his parents and childhood home""]","[""Discovery of one's purpose and identity"", 'The allure and danger of the unknown', 'The impact of external influences on personal growth', 'The struggle between individual freedom and societal expectations', 'The consequences of choices made in the past']","['science fiction', 'coming of age', 'paranoia', 'self-discovery', 'youth culture']",2024-01-19 14:40:36,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
32832.txt, Piper in the Woods,"['Reluctant Hero (Doctor Harris)', 'Archetypal Villain (The Pipers)', 'Group Projection / Mass Hysteria', 'Fear of Responsibility / Unconscious Sabotage (Garrison Crew)']","['Presence of unknown force causing men to abandon their posts', 'Discovery of Group Projection / Mass Hysteria phenomenon', 'Realization of the source of mass hysteria: fear of responsibility / unconscious sabotage', ""Doctor Harris' personal struggle with fear of responsibility / unconscious sabotage""]","['Understanding vs Fear of the Other', 'Individual vs Collective Responsibility', 'Consciousness vs Unconsciousness', 'Responsibility vs Fear of Failure']","['Mass Psychology', 'Philip K. Dick', 'Science Fiction', '1950s', 'Short Story']",2024-01-19 14:41:05,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
28063.txt, The Next Logical Step,"['cautious and skeptical CIA agent', 'confident and experienced physicist', 'resolute and pragmatic high-ranking military officer']","['introduction to the war simulation computer', ""demonstration of the computer's capabilities through a war scenario"", ""CIA agent's realization of the devastating consequences of the war simulation"", 'discussion among the group about sharing the knowledge with the outside world']","['the destructiveness of war', 'the importance of foresight and understanding the consequences of actions', 'the potential misuse of technology', 'inter-organizational collaboration for the greater good']","['military planning', 'war simulation', 'consequences of war', 'collaborative decision-making', 'technology ethics', 'foreign relations']",2024-01-19 14:41:25,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
32395-8.txt, No Strings Attached,"['Unhappy husband', 'Conservative wife', 'Resourceful love interest', 'Helpful supernatural being']","['Man considers various ways to commit the perfect murder', 'Man discovers a method of summoning a supernatural being', 'Summoned supernatural being agrees to assist man in exchange for fulfilling certain tasks', 'Man asks supernatural being to kill his wife, promising payment in return', 'Supernatural being fulfills request, leading to unexpected consequences']","['Power dynamics in relationships', 'Consequences of actions', 'Deception and manipulation', 'Limits of power', 'The nature of reality']","['Science fiction', 'Fantasy', 'Crime', 'Mystery', 'Romance', 'Supernatural', 'Humor', 'Twist ending']",2024-01-19 14:41:46,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
29619.txt, The Altar at Midnight,"['The main character is a world-weary, middle-aged man who frequents bars and strip clubs in a skid row area.', 'Another character is a young, inexperienced spacer who is new to the city and its vices.', 'There are several older, disabled characters who are veterans of various industries such as railroads and manufacturing.', 'The bartender and manager are both greedy and unethical, taking advantage of their patrons and employees.']","['The main character brings the young spacer to a bar frequented by older, disabled men, where the spacer is initially uncomfortable but eventually fits in.', 'The spacer meets a woman at the bar and they go to a back room together.', 'The group at the bar tells stories and shares their experiences, with the spacer sharing his experiences as a space traveler.', 'The spacer gets drunk and emotional, revealing his fears and concerns about his job and future.', 'The main character leaves the bar and goes for a walk, encountering a political rally and a street preacher.', 'The main character reflects on his life and choices, and interacts with the police and medical community.']","['The contrast between youth and experience, and the difficulties faced by young people as they navigate the world.', 'The effects of alcohol abuse and addiction on individuals and communities.', 'The struggles of disabled and marginalized populations, and the lack of support and resources available to them.', 'The importance of human connection and understanding, even among strangers and outsiders.', 'The consequences of greed and exploitation, and the impact on individuals and society.']","['Alcoholism', 'Space travel', 'Disability', 'Marginalization', 'Intergenerational relationships', 'Community', 'Exploitation', 'Workplace culture', 'Urban poverty', 'Work-life balance']",2024-01-19 14:42:21,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
21279.txt, 2 B R 0 2 B,"['An older man who is struggling with the loss of his wife and grandchildren due to mandatory population control laws.', 'A painter who has given up on life and society but is brought back to reality by a tragic event.', 'A doctor who truly believes in the benefits of population control and sees it as a necessary measure for humanity to survive.', 'A gas-chamber hostess who takes pride in her work and sees it as a way to contribute to society.']","['A man is waiting for his wife to give birth to triplets, but he knows that he will have to sacrifice one of them in order for them to live.', 'A painter is commissioned to create a mural depicting the work of a hospital, but he is disillusioned with the state of society and creates a cynical and negative representation of it.', 'The painter meets a gas-chamber hostess and they discuss the role of their jobs in society, and the impact it has on the individuals involved.', 'The man, unable to bear the thought of sacrificing his child, decides to take matters into his own hands and ends the lives of the gas-chamber hostess, the doctor, and himself, leaving the fate of the hospital and its practices uncertain.']","['The struggle between individual rights and societal benefit', 'The dehumanizing effects of strict population control', 'The power of art and creativity to express dissent and resistance', 'The conflict between personal morality and social responsibility', 'The inevitability of death and the value of life', 'The effect of government policies on individuals and families.']","['Population Control', 'Morality', 'Art', 'Resistance', 'Government Policies', 'Sacrifice', 'Life', 'Death', 'Dissent', 'Cynicism', 'Disillusionment', 'Fertility', 'Euthanasia', 'Hospital', 'Gas Chamber', 'Doctor', 'Hostess', 'Family', 'Child', 'Grandchild', 'Marriage', 'Love', 'Choice', 'Decision', 'Tragedy', 'Suicide', 'Rebellion', 'Consequence', 'Justice', 'Equality', 'Future']",2024-01-19 14:43:14,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
